CustomerID,SessionDuration,PagesVisited,ItemsAddedToCart,ItemsRemovedFromCart,DeviceUsed
CUST00661,30.95,4,2,2,Mobile
CUST00662,10.28,1,2,2,Desktop
CUST00663,24.25,4,1,0,Mobile
CUST00664,0.35,4,5,0,Mobile
CUST00665,0.55,2,1,1,Mobile
CUST00666,8.86,7,2,2,Mobile
CUST00667,0.54,2,1,1,Mobile
CUST00668,29.55,4,3,1,Tablet
CUST00669,1.73,4,0,0,Mobile
CUST00670,19.96,9,1,0,Desktop
CUST00671,13.25,9,0,0,Mobile
CUST00672,16.85,1,4,3,Tablet
CUST00673,10.48,1,1,1,Tablet
CUST00674,2.7,3,3,3,Mobile
CUST00675,3.97,1,3,0,Mobile
CUST00676,14.36,2,3,0,Tablet
CUST00677,16.98,4,2,2,Desktop
CUST00678,30.26,1,5,3,Tablet
CUST00679,15.32,4,5,1,Desktop
CUST00680,27.06,3,5,0,Tablet
CUST00681,19.4,6,0,0,Desktop
CUST00682,40.04,5,3,1,Mobile
CUST00683,11.61,1,4,4,Desktop
CUST00684,9.87,4,5,2,Mobile
CUST00685,7.83,4,5,3,Tablet
CUST00686,37.9,3,0,0,Mobile
CUST00687,4.35,1,1,0,Desktop
CUST00688,7.21,5,1,0,Tablet
CUST00689,17.94,3,5,1,Tablet
CUST00690,13.69,1,3,2,Tablet
CUST00691,5.43,7,3,3,Desktop
CUST00692,5.94,7,1,1,Mobile
CUST00693,38.58,1,2,0,Mobile
CUST00694,36.66,3,5,3,Tablet
CUST00695,34.44,3,4,3,Mobile
CUST00696,10.54,4,0,0,Desktop
CUST00697,13.98,5,2,1,Tablet
CUST00698,11.66,5,0,0,Tablet
CUST00699,7.87,3,2,0,Mobile
CUST00700,11.88,4,2,2,Desktop
CUST00701,22.31,4,2,1,Desktop
CUST00702,3.92,4,0,0,Mobile
CUST00703,1.93,10,0,0,Mobile
CUST00704,25.42,1,0,0,Tablet
CUST00705,45.5,8,5,4,Mobile
CUST00706,4.92,3,3,3,Desktop
CUST00707,3.85,1,1,0,Desktop
CUST00708,22.09,5,0,0,Tablet
CUST00709,27.22,5,5,4,Desktop
CUST00710,21.04,4,2,1,Tablet
CUST00711,9.32,10,2,2,Mobile
CUST00712,1.19,7,3,1,Tablet
CUST00713,7.73,3,3,2,Desktop
CUST00714,14.74,2,1,1,Mobile
CUST00715,23.6,7,0,0,Tablet
CUST00716,22.78,2,5,5,Desktop
CUST00717,1.29,6,1,0,Desktop
CUST00718,9.33,7,1,1,Tablet
CUST00719,22.41,5,1,0,Tablet
CUST00720,23.74,2,2,2,Mobile
CUST00721,33.82,1,4,4,Tablet
CUST00722,8.93,4,3,0,Mobile
CUST00723,0.03,9,3,1,Tablet
CUST00724,16.01,8,2,0,Mobile
CUST00725,5.09,6,2,1,Tablet
CUST00726,12.0,1,4,0,Desktop
CUST00727,4.43,5,1,1,Desktop
CUST00728,0.65,10,2,2,Tablet
CUST00729,21.46,6,2,0,Desktop
CUST00730,20.08,1,5,1,Mobile
CUST00731,0.17,4,2,2,Desktop
CUST00732,18.11,5,2,1,Desktop
CUST00733,25.99,7,5,1,Desktop
CUST00734,15.9,3,0,0,Mobile
CUST00735,43.86,6,5,0,Mobile
CUST00736,14.62,7,0,0,Desktop
CUST00737,29.55,1,0,0,Desktop
CUST00738,43.21,4,0,0,Desktop
CUST00739,7.53,1,4,3,Mobile
CUST00740,23.16,2,1,0,Mobile
CUST00741,5.51,1,0,0,Tablet
CUST00742,55.89,8,3,2,Desktop
CUST00743,37.54,3,5,5,Desktop
CUST00744,54.01,1,5,0,Mobile
CUST00745,15.95,3,1,1,Mobile
CUST00746,0.04,1,5,1,Desktop
CUST00747,3.76,7,2,1,Mobile
CUST00748,9.78,3,5,0,Mobile
CUST00749,5.82,7,3,1,Desktop
CUST00750,14.75,4,5,5,Desktop
CUST00751,42.41,2,4,0,Desktop
CUST00752,33.87,7,1,0,Desktop
CUST00753,10.42,6,0,0,Desktop
CUST00754,10.55,1,5,2,Desktop
CUST00755,0.11,4,5,3,Mobile
CUST00756,36.77,1,2,2,Tablet
CUST00757,0.4,6,1,0,Mobile
CUST00758,1.96,1,4,3,Mobile
CUST00759,19.89,10,5,1,Tablet
CUST00760,18.04,7,3,2,Desktop
CUST00761,12.2,1,4,2,Tablet
CUST00762,12.52,4,0,0,Desktop
CUST00763,8.9,1,0,0,Mobile
CUST00764,18.23,3,2,1,Mobile
CUST00765,17.45,12,4,2,Mobile
CUST00766,24.44,3,5,2,Mobile
CUST00767,10.6,1,1,1,Mobile
CUST00768,7.06,4,0,0,Mobile
CUST00769,8.28,4,4,2,Desktop
CUST00770,34.74,4,1,1,Tablet
CUST00771,0.03,3,0,0,Desktop
CUST00772,15.71,2,3,2,Desktop
CUST00773,44.87,2,5,5,Desktop
CUST00774,9.55,2,4,2,Tablet
CUST00775,10.9,5,5,1,Mobile
CUST00776,22.75,4,0,0,Mobile
CUST00777,27.43,6,0,0,Mobile
CUST00778,15.81,2,4,3,Desktop
CUST00779,19.02,5,3,2,Tablet
CUST00780,7.94,4,3,0,Desktop
CUST00781,24.2,1,5,1,Tablet
CUST00782,12.19,1,5,4,Mobile
CUST00783,17.78,4,5,1,Tablet
CUST00784,13.5,2,2,2,Mobile
CUST00785,5.59,5,0,0,Mobile
CUST00786,0.74,3,2,1,Tablet
CUST00787,1.74,7,4,3,Mobile
CUST00788,0.31,5,1,0,Mobile
CUST00789,7.95,1,5,1,Desktop
CUST00790,30.09,1,3,2,Desktop
CUST00791,16.27,1,0,0,Tablet
CUST00792,26.34,1,0,0,Mobile
CUST00793,2.52,3,3,0,Mobile
CUST00794,3.5,6,0,0,Tablet
CUST00795,6.54,1,2,1,Desktop
CUST00796,33.04,1,2,0,Desktop
CUST00797,0.68,2,4,1,Desktop
CUST00798,15.1,4,3,3,Mobile
CUST00799,11.4,5,3,2,Tablet
CUST00800,0.69,7,0,0,Tablet
CUST00801,50.81,1,1,1,Tablet
CUST00802,2.52,4,3,0,Tablet
CUST00803,19.24,6,3,3,Tablet
CUST00804,20.13,1,5,4,Desktop
CUST00805,38.66,7,4,0,Desktop
CUST00806,20.27,8,5,2,Desktop
CUST00807,3.0,1,5,5,Mobile
CUST00808,0.3,8,1,0,Tablet
CUST00809,28.45,6,3,1,Mobile
CUST00810,6.81,3,0,0,Mobile
CUST00811,21.11,2,5,2,Desktop
CUST00812,2.04,1,1,0,Desktop
CUST00813,1.52,5,2,1,Tablet
CUST00814,4.37,9,2,0,Desktop
CUST00815,15.23,4,5,4,Mobile
CUST00816,4.54,8,1,1,Tablet
CUST00817,17.97,2,4,1,Desktop
CUST00818,5.16,4,1,0,Mobile
CUST00819,21.44,6,2,1,Mobile
CUST00820,37.48,2,5,1,Desktop
CUST00821,3.96,4,3,0,Tablet
CUST00822,10.68,5,2,1,Tablet
CUST00823,4.49,1,3,1,Tablet
CUST00824,4.02,7,5,1,Mobile
CUST00825,7.89,6,3,2,Desktop
CUST00826,30.17,5,5,3,Desktop
CUST00827,4.33,5,1,1,Tablet
CUST00828,4.04,6,5,2,Tablet
CUST00829,16.34,3,2,1,Tablet
CUST00830,11.44,3,0,0,Mobile
CUST00831,26.55,3,2,1,Desktop
CUST00832,40.66,3,0,0,Desktop
CUST00833,4.72,5,0,0,Mobile
CUST00834,5.77,3,5,0,Desktop
CUST00835,25.97,5,2,0,Tablet
CUST00836,13.99,2,4,4,Mobile
CUST00837,1.96,1,5,3,Tablet
CUST00838,0.86,7,2,0,Mobile
CUST00839,6.96,6,2,1,Desktop
CUST00840,21.9,3,5,5,Tablet
CUST00841,3.0,3,2,0,Desktop
CUST00842,10.32,2,3,0,Tablet
CUST00843,11.23,5,3,0,Mobile
CUST00844,3.02,5,5,3,Tablet
CUST00845,2.11,8,0,0,Mobile
CUST00846,10.17,1,5,3,Mobile
CUST00847,3.44,1,0,0,Mobile
CUST00848,2.76,8,3,3,Mobile
CUST00849,4.04,4,5,0,Desktop
CUST00850,5.5,7,5,1,Mobile
CUST00851,5.96,5,1,0,Tablet
CUST00852,3.48,7,3,2,Desktop
CUST00853,4.58,5,3,3,Mobile
CUST00854,24.23,5,2,0,Tablet
CUST00855,35.13,3,2,0,Tablet
CUST00856,10.54,6,0,0,Tablet
CUST00857,21.78,5,0,0,Desktop
CUST00858,6.0,5,0,0,Tablet
CUST00859,37.83,1,2,2,Desktop
CUST00860,0.25,5,5,2,Tablet
CUST00861,23.79,1,2,2,Tablet
CUST00862,13.63,6,4,0,Desktop
CUST00863,9.01,1,1,0,Mobile
CUST00864,2.73,2,4,3,Mobile
CUST00865,5.07,6,1,1,Tablet
CUST00866,3.58,2,2,0,Tablet
CUST00867,2.7,5,5,4,Tablet
CUST00868,4.45,3,3,2,Desktop
CUST00869,41.64,1,4,4,Desktop
CUST00870,19.65,5,4,3,Tablet
CUST00871,11.26,1,3,0,Desktop
CUST00872,9.22,4,4,4,Mobile
CUST00873,13.14,5,0,0,Tablet
CUST00874,23.78,4,5,1,Mobile
CUST00875,6.06,1,4,2,Mobile
CUST00876,7.04,8,5,4,Mobile
CUST00877,13.39,3,5,4,Mobile
CUST00878,0.98,6,5,3,Tablet
CUST00879,6.27,1,1,1,Tablet
CUST00880,6.95,6,4,0,Mobile
CUST00881,4.58,2,3,0,Mobile
CUST00882,0.09,6,4,3,Mobile
CUST00883,4.34,7,0,0,Tablet
CUST00884,5.3,7,2,1,Mobile
CUST00885,33.66,6,4,4,Tablet
CUST00886,3.66,2,1,1,Desktop
CUST00887,67.32,2,5,0,Tablet
CUST00888,3.19,1,1,1,Tablet
CUST00889,8.02,6,4,2,Mobile
CUST00890,8.97,6,5,1,Tablet
CUST00891,11.65,4,3,0,Tablet
CUST00892,6.1,2,3,2,Desktop
CUST00893,0.78,2,2,1,Tablet
CUST00894,47.62,7,3,0,Mobile
CUST00895,30.52,4,2,2,Desktop
CUST00896,23.45,4,3,1,Tablet
CUST00897,3.8,2,5,4,Tablet
CUST00898,15.35,3,5,3,Desktop
CUST00899,39.86,3,4,0,Mobile
CUST00900,12.07,5,3,2,Tablet
CUST00901,4.77,5,2,0,Mobile
CUST00902,24.32,2,4,4,Desktop
CUST00903,26.02,4,4,0,Desktop
CUST00904,11.67,8,1,1,Mobile
CUST00905,1.35,2,1,1,Mobile
CUST00906,17.1,7,4,4,Mobile
CUST00907,0.66,1,3,1,Tablet
CUST00908,10.77,6,4,4,Mobile
CUST00909,16.09,3,1,0,Mobile
CUST00910,3.5,4,3,0,Tablet
CUST00911,4.56,7,3,2,Tablet
CUST00912,16.12,7,0,0,Tablet
CUST00913,32.38,6,2,2,Desktop
CUST00914,17.14,4,2,1,Desktop
CUST00915,13.87,1,1,1,Mobile
CUST00916,9.31,2,1,1,Desktop
CUST00917,3.89,3,1,1,Desktop
CUST00918,13.5,4,2,1,Tablet
CUST00919,10.44,6,3,3,Mobile
CUST00920,17.26,3,1,1,Tablet
CUST00921,1.32,6,3,1,Tablet
CUST00922,11.01,9,1,1,Tablet
CUST00923,4.44,7,3,3,Mobile
CUST00924,2.36,2,2,1,Tablet
CUST00925,9.56,5,5,4,Mobile
CUST00926,34.04,5,2,0,Desktop
CUST00927,1.02,4,1,1,Tablet
CUST00928,18.86,4,1,1,Tablet
CUST00929,71.02,4,5,2,Tablet
CUST00930,13.3,6,3,3,Mobile
CUST00931,3.38,7,2,0,Mobile
CUST00932,6.92,7,2,1,Desktop
CUST00933,0.04,1,0,0,Tablet
CUST00934,20.83,10,0,0,Mobile
CUST00935,10.2,4,3,1,Mobile
CUST00936,14.64,1,0,0,Tablet
CUST00937,5.43,2,2,1,Tablet
CUST00938,11.2,4,1,1,Mobile
CUST00939,18.61,5,2,1,Desktop
CUST00940,46.93,1,2,1,Tablet
CUST00941,18.35,3,5,2,Tablet
CUST00942,30.08,5,4,1,Tablet
CUST00943,1.32,2,3,3,Desktop
CUST00944,19.84,2,0,0,Tablet
CUST00945,29.91,1,0,0,Desktop
CUST00946,15.6,9,1,0,Tablet
CUST00947,2.18,6,4,3,Mobile
CUST00948,1.72,1,2,1,Desktop
CUST00949,3.87,5,4,4,Desktop
CUST00950,10.62,5,1,1,Mobile
CUST00951,16.72,3,4,2,Tablet
CUST00952,46.62,6,2,1,Desktop
CUST00953,29.3,4,5,0,Desktop
CUST00954,24.16,4,5,5,Tablet
CUST00955,16.51,6,5,1,Tablet
CUST00956,14.88,3,5,4,Tablet
CUST00957,8.75,6,0,0,Tablet
CUST00958,0.89,4,1,1,Desktop
CUST00959,81.19,6,0,0,Mobile
CUST00960,19.91,4,5,0,Desktop
CUST00961,16.24,2,2,1,Desktop
CUST00962,12.46,3,0,0,Desktop
CUST00963,18.79,6,2,2,Mobile
CUST00964,15.85,5,3,3,Mobile
CUST00965,6.68,1,0,0,Desktop
CUST00966,1.43,6,0,0,Desktop
CUST00967,5.14,4,2,0,Tablet
CUST00968,11.84,9,2,0,Tablet
CUST00969,49.53,2,5,0,Mobile
CUST00970,1.52,3,3,0,Mobile
CUST00971,11.47,6,3,2,Desktop
CUST00972,4.06,5,4,0,Desktop
CUST00973,40.2,5,0,0,Mobile
CUST00974,0.75,6,3,2,Tablet
CUST00975,11.42,7,5,2,Desktop
CUST00976,23.33,1,5,2,Mobile
CUST00977,5.9,3,0,0,Desktop
CUST00978,7.42,7,5,3,Mobile
CUST00979,1.76,7,4,3,Desktop
CUST00980,3.77,7,3,1,Desktop
CUST00981,10.33,4,0,0,Tablet
CUST00982,3.11,8,2,1,Desktop
CUST00983,23.32,4,1,0,Tablet
CUST00984,0.55,1,0,0,Desktop
CUST00985,19.58,10,4,0,Tablet
CUST00986,4.04,4,5,1,Mobile
CUST00987,17.6,5,4,3,Desktop
CUST00988,4.84,3,5,0,Mobile
CUST00989,55.74,4,5,3,Desktop
CUST00990,1.32,2,2,2,Tablet
CUST00991,1.75,5,0,0,Desktop
CUST00992,6.37,6,2,1,Tablet
CUST00993,12.68,6,1,1,Mobile
CUST00994,15.94,8,5,5,Tablet
CUST00995,5.08,4,4,4,Tablet
CUST00996,17.03,3,4,1,Desktop
CUST00997,39.15,3,2,2,Desktop
CUST00998,1.26,1,5,2,Tablet
CUST00999,17.22,7,4,2,Mobile
CUST01000,34.18,4,1,0,Mobile
CUST01001,0.48,6,2,1,Mobile
CUST01002,16.09,2,0,0,Tablet
CUST01003,10.13,5,1,0,Mobile
CUST01004,12.43,1,0,0,Desktop
CUST01005,23.98,7,4,3,Tablet
CUST01006,9.98,5,4,1,Tablet
CUST01007,37.52,6,2,1,Mobile
CUST01008,4.05,9,4,0,Mobile
CUST01009,26.18,7,0,0,Tablet
CUST01010,23.5,5,4,2,Mobile
CUST01011,9.13,6,1,1,Desktop
CUST01012,49.52,11,1,0,Tablet
CUST01013,6.59,4,2,0,Mobile
CUST01014,44.32,7,3,2,Desktop
CUST01015,1.29,5,3,0,Mobile
CUST01016,10.06,5,0,0,Mobile
CUST01017,4.65,9,2,1,Mobile
CUST01018,1.95,8,3,1,Mobile
CUST01019,8.11,9,5,0,Mobile
CUST01020,3.34,2,2,1,Tablet
CUST01021,5.95,2,4,3,Mobile
CUST01022,7.34,13,4,0,Desktop
CUST01023,12.54,2,4,2,Mobile
CUST01024,3.43,5,2,0,Tablet
CUST01025,5.29,5,5,0,Tablet
CUST01026,4.82,2,3,0,Mobile
CUST01027,6.02,6,1,1,Desktop
CUST01028,1.99,1,0,0,Mobile
CUST01029,11.13,6,0,0,Desktop
CUST01030,17.68,5,1,1,Desktop
CUST01031,18.87,5,2,2,Desktop
CUST01032,4.83,2,4,2,Desktop
CUST01033,21.46,4,4,0,Tablet
CUST01034,3.91,6,0,0,Mobile
CUST01035,1.0,1,1,0,Tablet
CUST01036,5.28,11,5,4,Tablet
CUST01037,28.52,3,1,1,Tablet
CUST01038,0.27,6,2,0,Desktop
CUST01039,32.22,6,4,1,Desktop
CUST01040,12.93,3,3,2,Mobile
CUST01041,13.54,8,0,0,Desktop
CUST01042,30.99,3,1,1,Mobile
CUST01043,8.53,7,5,0,Mobile
CUST01044,88.96,5,5,3,Mobile
CUST01045,5.22,1,1,0,Tablet
CUST01046,2.35,5,2,0,Tablet
CUST01047,26.84,4,0,0,Tablet
CUST01048,8.77,7,1,0,Desktop
CUST01049,3.17,5,1,0,Desktop
CUST01050,15.81,3,5,5,Desktop
CUST01051,1.86,3,5,5,Tablet
CUST01052,44.56,6,0,0,Mobile
CUST01053,9.74,4,4,1,Mobile
CUST01054,2.13,3,1,0,Mobile
CUST01055,23.71,7,4,4,Mobile
CUST01056,6.94,5,2,1,Tablet
CUST01057,8.34,4,5,0,Mobile
CUST01058,9.95,2,2,0,Desktop
CUST01059,1.27,1,4,3,Tablet
CUST01060,0.3,4,1,1,Mobile
CUST01061,5.99,2,4,1,Mobile
CUST01062,14.18,3,2,0,Desktop
CUST01063,7.28,1,0,0,Desktop
CUST01064,33.47,7,1,1,Tablet
CUST01065,74.46,1,1,1,Tablet
CUST01066,9.91,4,4,1,Desktop
CUST01067,22.29,7,4,1,Desktop
CUST01068,6.03,5,3,2,Tablet
CUST01069,65.81,2,3,2,Mobile
CUST01070,10.02,8,0,0,Tablet
CUST01071,23.22,5,2,1,Mobile
CUST01072,28.63,1,1,0,Mobile
CUST01073,0.74,5,3,1,Tablet
CUST01074,68.16,9,5,3,Mobile
CUST01075,17.16,4,0,0,Tablet
CUST01076,16.86,4,3,3,Mobile
CUST01077,6.17,4,0,0,Mobile
CUST01078,15.89,1,4,3,Tablet
CUST01079,67.91,3,0,0,Tablet
CUST01080,13.77,6,1,1,Mobile
CUST01081,32.81,12,4,2,Mobile
CUST01082,10.68,1,5,5,Tablet
CUST01083,5.26,4,5,4,Mobile
CUST01084,20.48,7,4,4,Tablet
CUST01085,5.72,7,4,3,Desktop
CUST01086,9.67,5,0,0,Tablet
CUST01087,7.27,2,0,0,Mobile
CUST01088,5.35,10,5,2,Desktop
CUST01089,20.47,1,5,3,Tablet
CUST01090,5.73,1,0,0,Tablet
CUST01091,3.61,1,1,0,Desktop
CUST01092,17.38,10,0,0,Desktop
CUST01093,14.71,1,5,5,Mobile
CUST01094,37.83,5,5,0,Mobile
CUST01095,3.11,5,1,1,Tablet
CUST01096,22.09,5,0,0,Mobile
CUST01097,2.05,3,0,0,Tablet
CUST01098,6.97,7,4,4,Mobile
CUST01099,53.42,1,4,4,Desktop
CUST01100,9.56,9,0,0,Tablet
CUST01101,7.84,6,3,2,Tablet
CUST01102,4.77,7,4,3,Tablet
CUST01103,8.64,6,3,3,Mobile
CUST01104,12.57,7,4,1,Mobile
CUST01105,27.37,7,0,0,Mobile
CUST01106,20.69,4,1,0,Tablet
CUST01107,1.11,9,3,2,Mobile
CUST01108,0.21,5,4,3,Tablet
CUST01109,5.99,7,5,5,Tablet
CUST01110,1.72,3,3,2,Mobile
CUST01111,10.99,6,5,1,Tablet
CUST01112,21.98,5,2,1,Mobile
CUST01113,17.67,4,1,0,Tablet
CUST01114,14.08,2,4,3,Mobile
CUST01115,4.81,4,2,2,Tablet
CUST01116,27.12,1,3,0,Mobile
CUST01117,1.83,3,1,1,Desktop
CUST01118,17.4,7,2,2,Desktop
CUST01119,0.9,3,2,0,Mobile
CUST01120,12.94,7,3,3,Mobile
CUST01121,17.66,5,0,0,Mobile
CUST01122,9.58,4,1,1,Tablet
CUST01123,26.6,1,4,2,Desktop
CUST01124,18.6,2,3,0,Mobile
CUST01125,6.13,5,5,0,Tablet
CUST01126,16.28,11,1,0,Mobile
CUST01127,0.04,8,1,0,Tablet
CUST01128,40.64,1,0,0,Mobile
CUST01129,19.63,5,0,0,Mobile
CUST01130,2.64,9,2,2,Tablet
CUST01131,9.63,3,5,0,Desktop
CUST01132,1.16,10,1,1,Mobile
CUST01133,3.56,4,5,2,Tablet
CUST01134,18.13,5,0,0,Mobile
CUST01135,46.53,3,2,0,Mobile
CUST01136,11.77,8,5,0,Tablet
CUST01137,11.69,6,4,3,Mobile
CUST01138,38.25,5,3,3,Desktop
CUST01139,3.86,4,1,1,Tablet
CUST01140,2.06,7,0,0,Tablet
CUST01141,40.36,6,2,2,Desktop
CUST01142,5.78,1,5,1,Mobile
CUST01143,3.34,5,0,0,Mobile
CUST01144,9.95,5,5,2,Tablet
CUST01145,15.53,9,5,1,Desktop
CUST01146,17.62,4,3,2,Tablet
CUST01147,22.54,9,3,0,Desktop
CUST01148,22.95,6,3,2,Desktop
CUST01149,5.14,5,1,0,Tablet
CUST01150,17.26,3,2,2,Tablet
CUST01151,0.18,8,0,0,Desktop
CUST01152,1.69,6,2,0,Mobile
CUST01153,8.87,7,0,0,Desktop
CUST01154,0.5,4,0,0,Tablet
CUST01155,4.77,4,5,1,Desktop
CUST01156,13.2,3,5,5,Mobile
CUST01157,35.77,1,4,2,Tablet
CUST01158,4.35,3,3,1,Tablet
CUST01159,11.96,9,3,2,Mobile
CUST01160,21.15,11,3,0,Desktop
CUST01161,18.73,4,2,1,Desktop
CUST01162,9.22,9,2,1,Tablet
CUST01163,3.91,4,2,2,Desktop
CUST01164,1.5,1,2,0,Desktop
CUST01165,15.34,1,4,4,Mobile
CUST01166,11.09,10,2,2,Mobile
CUST01167,26.11,5,4,3,Tablet
CUST01168,16.6,4,4,4,Mobile
CUST01169,13.97,5,4,0,Desktop
CUST01170,37.37,3,4,0,Desktop
CUST01171,4.13,3,1,1,Mobile
CUST01172,14.55,6,5,2,Mobile
CUST01173,29.26,1,2,0,Desktop
CUST01174,8.21,3,4,2,Tablet
CUST01175,19.89,1,1,1,Tablet
CUST01176,5.12,5,4,3,Mobile
CUST01177,23.61,6,3,0,Desktop
CUST01178,43.59,2,5,2,Mobile
CUST01179,8.85,1,4,3,Tablet
CUST01180,3.65,1,1,0,Desktop
CUST01181,5.63,11,4,3,Tablet
CUST01182,1.12,2,5,3,Mobile
CUST01183,19.39,3,3,2,Tablet
CUST01184,0.34,3,5,2,Desktop
CUST01185,6.85,6,4,0,Desktop
CUST01186,17.79,5,2,2,Tablet
CUST01187,5.68,1,4,0,Tablet
CUST01188,20.16,8,4,4,Desktop
CUST01189,12.81,2,4,0,Tablet
CUST01190,0.26,1,1,0,Desktop
CUST01191,7.16,3,2,0,Desktop
CUST01192,15.44,3,1,0,Desktop
CUST01193,36.95,5,0,0,Desktop
CUST01194,0.14,3,5,3,Tablet
CUST01195,20.16,4,2,2,Tablet
CUST01196,5.25,4,4,0,Mobile
CUST01197,18.35,6,3,0,Mobile
CUST01198,39.22,5,2,1,Desktop
CUST01199,0.38,1,2,0,Desktop
CUST01200,11.07,1,4,4,Tablet
CUST01201,0.02,2,4,2,Tablet
CUST01202,3.97,8,3,0,Tablet
CUST01203,4.39,2,3,3,Tablet
CUST01204,22.63,8,4,1,Desktop
CUST01205,8.24,1,3,2,Mobile
CUST01206,7.01,5,1,1,Desktop
CUST01207,10.94,8,3,0,Mobile
CUST01208,0.0,5,0,0,Tablet
CUST01209,31.52,10,5,4,Tablet
CUST01210,67.12,4,1,1,Desktop
CUST01211,11.32,3,3,3,Mobile
CUST01212,14.82,1,5,5,Desktop
CUST01213,4.98,6,3,3,Desktop
CUST01214,18.34,7,2,0,Desktop
CUST01215,4.01,5,5,1,Mobile
CUST01216,7.98,4,1,0,Mobile
CUST01217,10.4,1,5,1,Desktop
CUST01218,1.01,3,1,0,Tablet
CUST01219,4.85,1,3,2,Tablet
CUST01220,1.63,4,1,1,Tablet
CUST01221,13.38,1,4,2,Desktop
CUST01222,22.71,1,2,2,Desktop
CUST01223,3.93,5,5,1,Tablet
CUST01224,1.61,1,5,2,Desktop
CUST01225,5.52,6,5,2,Mobile
CUST01226,1.67,5,1,0,Desktop
CUST01227,10.43,5,0,0,Tablet
CUST01228,15.68,5,3,1,Tablet
CUST01229,6.24,6,3,2,Mobile
CUST01230,10.89,9,3,2,Mobile
CUST01231,53.73,6,5,0,Mobile
CUST01232,3.76,9,3,3,Desktop
CUST01233,17.24,9,4,4,Tablet
CUST01234,25.7,1,0,0,Desktop
CUST01235,16.5,6,0,0,Mobile
CUST01236,9.13,3,0,0,Desktop
CUST01237,4.39,7,5,0,Tablet
CUST01238,8.81,3,1,1,Tablet
CUST01239,13.35,4,0,0,Desktop
CUST01240,10.21,12,1,0,Tablet
CUST01241,28.51,1,0,0,Mobile
CUST01242,14.25,4,5,5,Tablet
CUST01243,17.27,7,1,0,Tablet
CUST01244,3.37,5,3,1,Tablet
CUST01245,6.84,2,3,2,Tablet
CUST01246,11.95,1,1,1,Tablet
CUST01247,20.73,5,5,3,Desktop
CUST01248,22.74,4,1,1,Desktop
CUST01249,2.77,1,0,0,Mobile
CUST01250,3.04,6,4,3,Mobile
CUST01251,6.99,6,5,3,Mobile
CUST01252,2.85,1,3,0,Mobile
CUST01253,1.23,7,3,0,Tablet
CUST01254,7.69,3,2,1,Mobile
CUST01255,15.15,2,3,3,Desktop
CUST01256,57.22,5,2,0,Mobile
CUST01257,15.68,3,4,2,Desktop
CUST01258,13.21,3,3,0,Desktop
CUST01259,62.94,2,5,5,Mobile
CUST01260,2.24,5,0,0,Mobile
CUST01261,61.15,5,4,4,Desktop
CUST01262,35.08,10,2,2,Mobile
CUST01263,10.94,7,5,3,Desktop
CUST01264,39.81,10,2,1,Desktop
CUST01265,1.82,2,4,1,Mobile
CUST01266,14.07,5,3,2,Mobile
CUST01267,0.24,4,2,2,Tablet
CUST01268,11.81,1,1,1,Tablet
CUST01269,0.56,9,2,2,Mobile
CUST01270,34.52,2,3,2,Mobile
CUST01271,6.49,3,5,1,Tablet
CUST01272,14.72,5,1,1,Tablet
CUST01273,1.89,9,2,2,Tablet
CUST01274,0.4,3,1,1,Mobile
CUST01275,2.36,1,5,3,Tablet
CUST01276,11.79,6,0,0,Desktop
CUST01277,10.94,1,1,1,Mobile
CUST01278,30.99,2,1,0,Tablet
CUST01279,10.18,6,0,0,Desktop
CUST01280,26.07,5,4,2,Mobile
CUST01281,59.69,10,5,2,Desktop
CUST01282,2.82,4,0,0,Tablet
CUST01283,5.15,5,5,5,Mobile
CUST01284,58.18,6,5,4,Tablet
CUST01285,0.81,6,4,3,Mobile
CUST01286,45.12,3,2,0,Desktop
CUST01287,44.64,5,0,0,Desktop
CUST01288,17.31,4,2,2,Mobile
CUST01289,13.96,5,5,4,Mobile
CUST01290,0.11,5,0,0,Mobile
CUST01291,6.0,1,5,2,Mobile
CUST01292,30.88,7,4,2,Tablet
CUST01293,2.2,3,1,0,Mobile
CUST01294,16.63,3,2,0,Mobile
CUST01295,15.75,6,2,0,Tablet
CUST01296,9.14,9,1,1,Mobile
CUST01297,25.36,9,0,0,Desktop
CUST01298,19.17,4,1,0,Mobile
CUST01299,4.33,2,0,0,Desktop
CUST01300,3.15,2,2,0,Desktop
CUST01301,7.06,5,0,0,Mobile
CUST01302,0.05,2,4,2,Mobile
CUST01303,2.34,5,2,2,Tablet
CUST01304,14.02,5,0,0,Tablet
CUST01305,1.92,1,4,3,Desktop
CUST01306,4.37,6,1,0,Tablet
CUST01307,29.21,12,3,0,Desktop
CUST01308,34.69,7,1,0,Mobile
CUST01309,38.29,5,5,1,Desktop
CUST01310,1.0,4,0,0,Mobile
CUST01311,11.45,1,3,3,Tablet
CUST01312,27.08,3,2,0,Desktop
CUST01313,16.0,6,2,2,Mobile
CUST01314,1.71,7,1,1,Tablet
CUST01315,8.74,7,5,4,Mobile
CUST01316,9.47,8,1,1,Tablet
CUST01317,4.56,3,4,2,Tablet
CUST01318,7.86,8,5,5,Desktop
CUST01319,1.14,7,3,1,Desktop
CUST01320,10.97,6,2,1,Desktop
CUST01321,10.06,6,1,0,Tablet
CUST01322,39.77,15,3,0,Desktop
CUST01323,2.11,3,2,0,Mobile
CUST01324,51.84,6,4,2,Tablet
