CampaignID,CampaignName,CustomerID,CampaignMedium,EngagementLevel,ConversionStatus
CAM1655,Campaign Positive,CUST01587,Social Media,Clicked,Not Converted
CAM1656,Campaign Try,CUST08627,SMS,Ignored,Converted
CAM1657,Campaign About,CUST00016,Push Notification,Opened,Not Converted
CAM1658,Campaign Activity,CUST02340,SMS,Clicked,Not Converted
CAM1659,Campaign Drop,CUST08583,Push Notification,Clicked,Not Converted
CAM1660,Campaign Effect,CUST07423,Social Media,Clicked,Converted
CAM1661,Campaign Set,CUST07665,Push Notification,Opened,Not Converted
CAM1662,Campaign More,CUST09244,SMS,Clicked,Converted
CAM1663,Campaign Bring,CUST08617,Email,Ignored,Converted
CAM1664,Campaign Out,CUST02142,Email,Opened,Converted
CAM1665,Campaign Main,CUST09722,Push Notification,Ignored,Converted
CAM1666,Campaign Scientist,CUST01227,Email,Opened,Converted
CAM1667,Campaign Charge,CUST07233,SMS,Ignored,Not Converted
CAM1668,Campaign Particular,CUST01869,Social Media,Opened,Converted
CAM1669,Campaign Performance,CUST00922,Push Notification,Ignored,Converted
CAM1670,Campaign Response,CUST06878,SMS,Opened,Converted
CAM1671,Campaign Car,CUST07962,Email,Clicked,Not Converted
CAM1672,Campaign Myself,CUST05595,Social Media,Opened,Converted
CAM1673,Campaign This,CUST07474,Email,Ignored,Not Converted
CAM1674,Campaign Win,CUST01733,SMS,Opened,Not Converted
CAM1675,Campaign Good,CUST05686,Social Media,Ignored,Not Converted
CAM1676,Campaign Dog,CUST08350,Email,Opened,Not Converted
CAM1677,Campaign First,CUST07318,SMS,Clicked,Converted
CAM1678,Campaign Thank,CUST03332,SMS,Ignored,Converted
CAM1679,Campaign The,CUST00562,Push Notification,Ignored,Converted
CAM1680,Campaign Sign,CUST07558,Push Notification,Clicked,Not Converted
CAM1681,Campaign Artist,CUST01166,Email,Ignored,Converted
CAM1682,Campaign Material,CUST09945,Email,Opened,Converted
CAM1683,Campaign Argue,CUST05990,SMS,Opened,Not Converted
CAM1684,Campaign Very,CUST01858,Social Media,Opened,Not Converted
CAM1685,Campaign Condition,CUST02729,Email,Opened,Not Converted
CAM1686,Campaign Enter,CUST03619,Social Media,Ignored,Not Converted
CAM1687,Campaign Glass,CUST03682,Push Notification,Ignored,Not Converted
CAM1688,Campaign Hand,CUST01879,Social Media,Clicked,Converted
CAM1689,Campaign Feeling,CUST01833,Email,Clicked,Converted
CAM1690,Campaign Method,CUST01724,SMS,Ignored,Converted
CAM1691,Campaign Cover,CUST04850,Email,Clicked,Converted
CAM1692,Campaign Painting,CUST08025,Push Notification,Opened,Converted
CAM1693,Campaign Natural,CUST06102,Email,Clicked,Converted
CAM1694,Campaign Order,CUST06755,Push Notification,Opened,Converted
CAM1695,Campaign Value,CUST01332,SMS,Opened,Converted
CAM1696,Campaign Finally,CUST07720,Social Media,Clicked,Not Converted
CAM1697,Campaign Notice,CUST02230,Push Notification,Clicked,Not Converted
CAM1698,Campaign Water,CUST09879,Push Notification,Clicked,Converted
CAM1699,Campaign Fine,CUST00478,Social Media,Ignored,Not Converted
CAM1700,Campaign Out,CUST01779,Email,Opened,Converted
CAM1701,Campaign Might,CUST04202,Social Media,Clicked,Converted
CAM1702,Campaign Leader,CUST08149,Social Media,Clicked,Not Converted
CAM1703,Campaign Season,CUST03093,Email,Clicked,Converted
CAM1704,Campaign Own,CUST06639,Social Media,Opened,Converted
CAM1705,Campaign Focus,CUST03757,SMS,Opened,Converted
CAM1706,Campaign More,CUST02497,SMS,Ignored,Not Converted
CAM1707,Campaign Ground,CUST08579,Social Media,Opened,Converted
CAM1708,Campaign Everything,CUST03768,Push Notification,Opened,Converted
CAM1709,Campaign Follow,CUST07461,SMS,Clicked,Not Converted
CAM1710,Campaign Where,CUST09802,Email,Ignored,Converted
CAM1711,Campaign Subject,CUST08999,Push Notification,Ignored,Not Converted
CAM1712,Campaign Build,CUST03475,Email,Ignored,Converted
CAM1713,Campaign Yard,CUST08457,Social Media,Opened,Converted
CAM1714,Campaign Current,CUST04735,Push Notification,Opened,Not Converted
CAM1715,Campaign Learn,CUST00824,Email,Opened,Not Converted
CAM1716,Campaign Everyone,CUST06182,Push Notification,Clicked,Converted
CAM1717,Campaign Drive,CUST04344,SMS,Clicked,Converted
CAM1718,Campaign Democratic,CUST07706,SMS,Opened,Converted
CAM1719,Campaign Surface,CUST08939,Social Media,Ignored,Converted
CAM1720,Campaign Describe,CUST08899,Email,Ignored,Not Converted
CAM1721,Campaign Impact,CUST03138,SMS,Opened,Converted
CAM1722,Campaign And,CUST06741,Email,Opened,Not Converted
CAM1723,Campaign Least,CUST00453,Push Notification,Clicked,Not Converted
CAM1724,Campaign Resource,CUST06286,Push Notification,Ignored,Converted
CAM1725,Campaign Theory,CUST01955,Email,Ignored,Converted
CAM1726,Campaign Year,CUST06258,SMS,Clicked,Converted
CAM1727,Campaign Worker,CUST00716,Social Media,Ignored,Converted
CAM1728,Campaign Base,CUST09011,Push Notification,Opened,Converted
CAM1729,Campaign Project,CUST00841,Social Media,Ignored,Converted
CAM1730,Campaign Fill,CUST09681,SMS,Opened,Converted
CAM1731,Campaign Tax,CUST09566,SMS,Clicked,Not Converted
CAM1732,Campaign Blue,CUST04233,SMS,Clicked,Converted
CAM1733,Campaign Worker,CUST01304,Push Notification,Ignored,Not Converted
CAM1734,Campaign Police,CUST04196,Social Media,Ignored,Not Converted
CAM1735,Campaign Rich,CUST08991,Email,Ignored,Not Converted
CAM1736,Campaign Late,CUST06369,Email,Ignored,Converted
CAM1737,Campaign Case,CUST01884,Social Media,Clicked,Not Converted
CAM1738,Campaign Court,CUST07619,Email,Opened,Not Converted
CAM1739,Campaign Choose,CUST01462,Email,Clicked,Not Converted
CAM1740,Campaign Each,CUST04232,Social Media,Ignored,Not Converted
CAM1741,Campaign With,CUST09283,Email,Ignored,Converted
CAM1742,Campaign Article,CUST00064,Push Notification,Opened,Converted
CAM1743,Campaign Remember,CUST06634,Email,Opened,Not Converted
CAM1744,Campaign Case,CUST08146,SMS,Ignored,Converted
CAM1745,Campaign Something,CUST09355,Push Notification,Ignored,Not Converted
CAM1746,Campaign Speak,CUST05221,Push Notification,Ignored,Converted
CAM1747,Campaign Hand,CUST04141,SMS,Clicked,Not Converted
CAM1748,Campaign Agreement,CUST02738,Push Notification,Clicked,Converted
CAM1749,Campaign Result,CUST00971,Social Media,Clicked,Not Converted
CAM1750,Campaign Billion,CUST01857,SMS,Clicked,Not Converted
CAM1751,Campaign Statement,CUST04947,Social Media,Ignored,Not Converted
CAM1752,Campaign State,CUST08574,Push Notification,Ignored,Converted
CAM1753,Campaign Hospital,CUST02486,SMS,Clicked,Converted
CAM1754,Campaign Eight,CUST03289,SMS,Opened,Not Converted
CAM1755,Campaign Spring,CUST08342,Email,Opened,Converted
CAM1756,Campaign Suffer,CUST08627,Social Media,Opened,Converted
CAM1757,Campaign About,CUST08735,Email,Opened,Not Converted
CAM1758,Campaign Miss,CUST01570,Push Notification,Clicked,Not Converted
CAM1759,Campaign Turn,CUST01524,Social Media,Opened,Converted
CAM1760,Campaign Case,CUST09225,Email,Clicked,Not Converted
CAM1761,Campaign Recognize,CUST02281,Email,Ignored,Converted
CAM1762,Campaign Article,CUST07458,Social Media,Opened,Not Converted
CAM1763,Campaign Happy,CUST02941,Push Notification,Opened,Not Converted
CAM1764,Campaign Cup,CUST07820,SMS,Opened,Converted
CAM1765,Campaign Take,CUST00754,Push Notification,Clicked,Converted
CAM1766,Campaign Budget,CUST07170,Email,Ignored,Converted
CAM1767,Campaign Since,CUST05721,Social Media,Ignored,Converted
CAM1768,Campaign Popular,CUST05654,SMS,Opened,Not Converted
CAM1769,Campaign Piece,CUST06434,Social Media,Opened,Not Converted
CAM1770,Campaign Get,CUST05658,Social Media,Clicked,Not Converted
CAM1771,Campaign Region,CUST06800,Social Media,Clicked,Converted
CAM1772,Campaign Happy,CUST04575,Email,Opened,Not Converted
CAM1773,Campaign Hold,CUST07345,Social Media,Ignored,Converted
CAM1774,Campaign Home,CUST09864,Social Media,Opened,Not Converted
CAM1775,Campaign Present,CUST03471,Push Notification,Opened,Not Converted
CAM1776,Campaign Analysis,CUST08504,Email,Clicked,Not Converted
CAM1777,Campaign Economy,CUST00140,SMS,Clicked,Not Converted
CAM1778,Campaign Throughout,CUST07148,Push Notification,Opened,Not Converted
CAM1779,Campaign Reality,CUST03007,Social Media,Ignored,Converted
CAM1780,Campaign Hot,CUST06869,SMS,Clicked,Not Converted
CAM1781,Campaign Eye,CUST06583,Email,Opened,Converted
CAM1782,Campaign Industry,CUST08384,Social Media,Opened,Converted
CAM1783,Campaign Make,CUST02713,SMS,Clicked,Not Converted
CAM1784,Campaign Total,CUST01114,Social Media,Ignored,Not Converted
CAM1785,Campaign School,CUST01865,Email,Opened,Not Converted
CAM1786,Campaign Draw,CUST01566,SMS,Ignored,Converted
CAM1787,Campaign Machine,CUST06629,SMS,Clicked,Converted
CAM1788,Campaign Else,CUST08214,SMS,Ignored,Not Converted
CAM1789,Campaign Require,CUST08166,Social Media,Ignored,Converted
CAM1790,Campaign Seat,CUST07438,Email,Opened,Not Converted
CAM1791,Campaign Sort,CUST03072,SMS,Ignored,Not Converted
CAM1792,Campaign National,CUST09262,Social Media,Opened,Converted
CAM1793,Campaign Forward,CUST09422,SMS,Opened,Not Converted
CAM1794,Campaign Institution,CUST02923,SMS,Clicked,Converted
CAM1795,Campaign Difference,CUST00431,SMS,Clicked,Not Converted
CAM1796,Campaign Best,CUST09026,Social Media,Clicked,Converted
CAM1797,Campaign Remember,CUST00452,Push Notification,Ignored,Not Converted
CAM1798,Campaign Floor,CUST00998,Email,Clicked,Converted
CAM1799,Campaign Evening,CUST05340,Email,Ignored,Not Converted
CAM1800,Campaign School,CUST06687,SMS,Clicked,Not Converted
CAM1801,Campaign Standard,CUST01790,Push Notification,Clicked,Converted
CAM1802,Campaign That,CUST02299,Social Media,Clicked,Not Converted
CAM1803,Campaign Personal,CUST05877,Push Notification,Ignored,Converted
CAM1804,Campaign Side,CUST00076,Social Media,Clicked,Not Converted
CAM1805,Campaign Site,CUST07938,SMS,Opened,Converted
CAM1806,Campaign Since,CUST05176,SMS,Clicked,Not Converted
CAM1807,Campaign Event,CUST02680,SMS,Opened,Not Converted
CAM1808,Campaign Senior,CUST04504,Email,Clicked,Not Converted
CAM1809,Campaign Technology,CUST03274,SMS,Opened,Not Converted
CAM1810,Campaign Quite,CUST06406,Social Media,Opened,Not Converted
CAM1811,Campaign Suddenly,CUST04866,Push Notification,Ignored,Converted
CAM1812,Campaign Record,CUST04940,Social Media,Ignored,Converted
CAM1813,Campaign Condition,CUST09952,Social Media,Clicked,Converted
CAM1814,Campaign Provide,CUST07719,Email,Opened,Not Converted
CAM1815,Campaign Positive,CUST01125,SMS,Clicked,Not Converted
CAM1816,Campaign Magazine,CUST09064,SMS,Clicked,Converted
CAM1817,Campaign The,CUST07810,SMS,Ignored,Not Converted
CAM1818,Campaign Number,CUST05974,Push Notification,Ignored,Converted
CAM1819,Campaign Man,CUST01807,Email,Ignored,Converted
CAM1820,Campaign Practice,CUST01802,Email,Opened,Not Converted
CAM1821,Campaign Bag,CUST09399,SMS,Opened,Not Converted
CAM1822,Campaign Value,CUST07443,Push Notification,Opened,Converted
CAM1823,Campaign Them,CUST05397,Social Media,Opened,Converted
CAM1824,Campaign Mind,CUST06055,Email,Clicked,Not Converted
CAM1825,Campaign Choose,CUST04273,Push Notification,Clicked,Not Converted
CAM1826,Campaign Name,CUST09956,SMS,Ignored,Not Converted
CAM1827,Campaign Language,CUST04753,SMS,Clicked,Not Converted
CAM1828,Campaign Offer,CUST02909,Email,Clicked,Not Converted
CAM1829,Campaign One,CUST03797,Social Media,Clicked,Converted
CAM1830,Campaign To,CUST07951,Push Notification,Clicked,Converted
CAM1831,Campaign Sister,CUST09175,SMS,Opened,Converted
CAM1832,Campaign Money,CUST05091,Email,Opened,Converted
CAM1833,Campaign Really,CUST04591,Social Media,Opened,Not Converted
CAM1834,Campaign Either,CUST00877,Email,Clicked,Not Converted
CAM1835,Campaign Reduce,CUST04094,Push Notification,Clicked,Not Converted
CAM1836,Campaign Notice,CUST09268,Social Media,Ignored,Converted
CAM1837,Campaign Far,CUST07038,Push Notification,Ignored,Not Converted
CAM1838,Campaign Air,CUST08747,Social Media,Ignored,Not Converted
CAM1839,Campaign Strong,CUST08819,Push Notification,Clicked,Converted
CAM1840,Campaign Top,CUST02746,Social Media,Ignored,Not Converted
CAM1841,Campaign Wide,CUST09514,Push Notification,Clicked,Not Converted
CAM1842,Campaign Since,CUST01365,SMS,Opened,Not Converted
CAM1843,Campaign To,CUST06259,Email,Ignored,Not Converted
CAM1844,Campaign Brother,CUST03202,Push Notification,Opened,Converted
CAM1845,Campaign National,CUST06108,SMS,Clicked,Not Converted
CAM1846,Campaign Trip,CUST07319,SMS,Clicked,Converted
CAM1847,Campaign Perform,CUST03391,SMS,Clicked,Not Converted
CAM1848,Campaign Market,CUST05296,Email,Opened,Converted
CAM1849,Campaign More,CUST07120,Email,Opened,Converted
CAM1850,Campaign Lot,CUST01697,Social Media,Clicked,Converted
CAM1851,Campaign Work,CUST03374,Email,Clicked,Not Converted
CAM1852,Campaign Fill,CUST02819,Email,Opened,Converted
CAM1853,Campaign See,CUST02941,Social Media,Opened,Converted
CAM1854,Campaign Partner,CUST03735,Social Media,Opened,Converted
CAM1855,Campaign Catch,CUST05618,SMS,Clicked,Not Converted
CAM1856,Campaign People,CUST02236,Social Media,Ignored,Converted
CAM1857,Campaign Southern,CUST05148,Push Notification,Ignored,Converted
CAM1858,Campaign Near,CUST07334,Social Media,Clicked,Not Converted
CAM1859,Campaign Shake,CUST07613,SMS,Ignored,Not Converted
CAM1860,Campaign Fear,CUST02741,SMS,Clicked,Converted
CAM1861,Campaign Not,CUST04087,Social Media,Clicked,Not Converted
CAM1862,Campaign Bit,CUST05532,Email,Clicked,Converted
CAM1863,Campaign Woman,CUST08690,Push Notification,Clicked,Converted
CAM1864,Campaign Speak,CUST06343,Email,Opened,Not Converted
CAM1865,Campaign Choice,CUST05379,Social Media,Clicked,Not Converted
CAM1866,Campaign Throughout,CUST09038,Social Media,Clicked,Converted
CAM1867,Campaign Politics,CUST08886,SMS,Clicked,Not Converted
CAM1868,Campaign Let,CUST01394,SMS,Clicked,Converted
CAM1869,Campaign Main,CUST02040,Push Notification,Ignored,Converted
CAM1870,Campaign Strong,CUST07872,Social Media,Clicked,Converted
CAM1871,Campaign Agency,CUST09218,Push Notification,Clicked,Converted
CAM1872,Campaign Tv,CUST09288,SMS,Ignored,Converted
CAM1873,Campaign Professor,CUST04797,SMS,Opened,Converted
CAM1874,Campaign Audience,CUST01441,Email,Opened,Converted
CAM1875,Campaign Position,CUST02088,Push Notification,Ignored,Converted
CAM1876,Campaign Pm,CUST00191,Push Notification,Opened,Converted
CAM1877,Campaign College,CUST00617,Email,Ignored,Converted
CAM1878,Campaign Show,CUST02627,SMS,Opened,Converted
CAM1879,Campaign Institution,CUST06855,Social Media,Clicked,Not Converted
CAM1880,Campaign Office,CUST05269,Push Notification,Opened,Not Converted
CAM1881,Campaign Institution,CUST06091,Email,Opened,Converted
CAM1882,Campaign Great,CUST02085,Social Media,Clicked,Not Converted
CAM1883,Campaign Five,CUST02045,Email,Clicked,Converted
CAM1884,Campaign Laugh,CUST07285,SMS,Opened,Not Converted
CAM1885,Campaign Hand,CUST05685,Push Notification,Clicked,Converted
CAM1886,Campaign Control,CUST06773,Email,Ignored,Not Converted
CAM1887,Campaign She,CUST07790,Push Notification,Opened,Converted
CAM1888,Campaign Control,CUST00113,Email,Ignored,Converted
CAM1889,Campaign Green,CUST06851,Push Notification,Ignored,Converted
CAM1890,Campaign Blood,CUST05651,Social Media,Clicked,Converted
CAM1891,Campaign Moment,CUST08814,Email,Ignored,Not Converted
CAM1892,Campaign Indicate,CUST02500,SMS,Ignored,Not Converted
CAM1893,Campaign We,CUST07459,Email,Clicked,Not Converted
CAM1894,Campaign Life,CUST08369,SMS,Clicked,Converted
CAM1895,Campaign Now,CUST00070,SMS,Clicked,Converted
CAM1896,Campaign Instead,CUST00420,Push Notification,Ignored,Converted
CAM1897,Campaign Able,CUST06384,SMS,Opened,Converted
CAM1898,Campaign That,CUST05837,SMS,Ignored,Not Converted
CAM1899,Campaign Whom,CUST09359,Social Media,Opened,Converted
CAM1900,Campaign Learn,CUST05684,SMS,Ignored,Converted
CAM1901,Campaign Hope,CUST00224,SMS,Opened,Not Converted
CAM1902,Campaign Continue,CUST01344,Push Notification,Opened,Not Converted
CAM1903,Campaign Success,CUST05845,Email,Ignored,Not Converted
CAM1904,Campaign Agree,CUST07500,SMS,Clicked,Not Converted
CAM1905,Campaign Sense,CUST04708,Email,Opened,Not Converted
CAM1906,Campaign Job,CUST05544,Social Media,Opened,Converted
CAM1907,Campaign Wife,CUST07984,Push Notification,Ignored,Not Converted
CAM1908,Campaign After,CUST05447,Email,Opened,Converted
CAM1909,Campaign Fish,CUST05990,Social Media,Opened,Converted
CAM1910,Campaign Compare,CUST08291,Push Notification,Ignored,Converted
CAM1911,Campaign Entire,CUST04422,Push Notification,Ignored,Not Converted
CAM1912,Campaign Street,CUST05958,Social Media,Ignored,Converted
CAM1913,Campaign Allow,CUST00027,SMS,Ignored,Converted
CAM1914,Campaign Herself,CUST02955,Social Media,Ignored,Not Converted
CAM1915,Campaign Day,CUST00392,Email,Clicked,Not Converted
CAM1916,Campaign First,CUST03492,SMS,Clicked,Not Converted
CAM1917,Campaign Mean,CUST00483,Push Notification,Ignored,Not Converted
CAM1918,Campaign With,CUST03933,Social Media,Ignored,Converted
CAM1919,Campaign Military,CUST02047,SMS,Opened,Converted
CAM1920,Campaign Anything,CUST02648,Social Media,Ignored,Converted
CAM1921,Campaign Property,CUST08508,Email,Ignored,Not Converted
CAM1922,Campaign Task,CUST07211,Email,Ignored,Converted
CAM1923,Campaign Never,CUST05304,Email,Ignored,Not Converted
CAM1924,Campaign Ok,CUST09937,Social Media,Ignored,Not Converted
CAM1925,Campaign Spend,CUST09163,Push Notification,Clicked,Converted
CAM1926,Campaign Win,CUST03336,SMS,Opened,Not Converted
CAM1927,Campaign Individual,CUST07791,SMS,Opened,Not Converted
CAM1928,Campaign Understand,CUST03264,Push Notification,Clicked,Converted
CAM1929,Campaign Different,CUST01907,Email,Ignored,Not Converted
CAM1930,Campaign Number,CUST07644,Email,Opened,Not Converted
CAM1931,Campaign Send,CUST07825,Push Notification,Opened,Not Converted
CAM1932,Campaign Science,CUST06426,Social Media,Opened,Not Converted
CAM1933,Campaign Role,CUST01481,SMS,Opened,Not Converted
CAM1934,Campaign Best,CUST04178,SMS,Opened,Not Converted
CAM1935,Campaign Argue,CUST03037,Email,Clicked,Converted
CAM1936,Campaign Either,CUST05072,Push Notification,Opened,Converted
CAM1937,Campaign Special,CUST02206,Email,Ignored,Not Converted
CAM1938,Campaign Some,CUST01544,SMS,Opened,Converted
CAM1939,Campaign Fire,CUST08163,Social Media,Ignored,Not Converted
CAM1940,Campaign Toward,CUST09926,SMS,Ignored,Converted
CAM1941,Campaign Identify,CUST05512,Social Media,Opened,Converted
CAM1942,Campaign Provide,CUST02314,Push Notification,Ignored,Converted
CAM1943,Campaign Girl,CUST05683,Push Notification,Opened,Converted
CAM1944,Campaign Able,CUST04942,Push Notification,Clicked,Not Converted
CAM1945,Campaign Reflect,CUST09227,SMS,Ignored,Not Converted
CAM1946,Campaign Short,CUST08836,SMS,Clicked,Converted
CAM1947,Campaign Alone,CUST06345,SMS,Clicked,Converted
CAM1948,Campaign Just,CUST09661,SMS,Opened,Converted
CAM1949,Campaign System,CUST00681,Push Notification,Ignored,Converted
CAM1950,Campaign Various,CUST03927,Social Media,Opened,Converted
CAM1951,Campaign Both,CUST05041,SMS,Opened,Not Converted
CAM1952,Campaign Pay,CUST02221,Push Notification,Clicked,Converted
CAM1953,Campaign Continue,CUST00246,Push Notification,Clicked,Not Converted
CAM1954,Campaign Back,CUST03784,Email,Clicked,Converted
CAM1955,Campaign Three,CUST06414,Push Notification,Ignored,Converted
CAM1956,Campaign Certain,CUST01269,Social Media,Opened,Not Converted
CAM1957,Campaign Shake,CUST09013,Push Notification,Clicked,Converted
CAM1958,Campaign Write,CUST09659,Push Notification,Ignored,Not Converted
CAM1959,Campaign Article,CUST04065,Push Notification,Ignored,Converted
CAM1960,Campaign Always,CUST00410,SMS,Opened,Not Converted
CAM1961,Campaign Mr,CUST06036,SMS,Ignored,Not Converted
CAM1962,Campaign Fear,CUST01233,Push Notification,Clicked,Converted
CAM1963,Campaign Research,CUST03225,Push Notification,Opened,Converted
CAM1964,Campaign Oil,CUST04498,Push Notification,Ignored,Converted
CAM1965,Campaign Manager,CUST02516,Push Notification,Ignored,Not Converted
CAM1966,Campaign Blood,CUST09019,Email,Clicked,Not Converted
CAM1967,Campaign Likely,CUST04391,SMS,Clicked,Converted
CAM1968,Campaign One,CUST09617,Social Media,Clicked,Converted
CAM1969,Campaign While,CUST08071,Social Media,Opened,Converted
CAM1970,Campaign Fund,CUST04361,SMS,Clicked,Converted
CAM1971,Campaign Allow,CUST01350,Email,Clicked,Converted
CAM1972,Campaign Among,CUST02879,Email,Clicked,Converted
CAM1973,Campaign Fine,CUST08301,SMS,Clicked,Not Converted
CAM1974,Campaign Data,CUST05068,Push Notification,Ignored,Converted
CAM1975,Campaign Explain,CUST09377,Push Notification,Ignored,Not Converted
CAM1976,Campaign Newspaper,CUST03785,Push Notification,Clicked,Not Converted
CAM1977,Campaign Ground,CUST05212,Email,Clicked,Not Converted
CAM1978,Campaign Within,CUST09607,Push Notification,Ignored,Not Converted
CAM1979,Campaign More,CUST08169,SMS,Ignored,Converted
CAM1980,Campaign Not,CUST00995,Push Notification,Clicked,Not Converted
CAM1981,Campaign Crime,CUST02844,SMS,Opened,Converted
CAM1982,Campaign Doctor,CUST04297,Social Media,Ignored,Converted
CAM1983,Campaign Yeah,CUST09138,Social Media,Opened,Converted
CAM1984,Campaign Crime,CUST05482,Social Media,Ignored,Converted
CAM1985,Campaign Perhaps,CUST06045,SMS,Clicked,Not Converted
CAM1986,Campaign Approach,CUST06896,Social Media,Ignored,Converted
CAM1987,Campaign Meet,CUST01821,SMS,Opened,Converted
CAM1988,Campaign Film,CUST06272,SMS,Opened,Converted
CAM1989,Campaign Senior,CUST07598,Push Notification,Clicked,Not Converted
CAM1990,Campaign Door,CUST08999,Email,Ignored,Converted
CAM1991,Campaign Behavior,CUST02817,Social Media,Ignored,Not Converted
CAM1992,Campaign State,CUST03904,SMS,Ignored,Converted
CAM1993,Campaign Same,CUST04398,Push Notification,Clicked,Converted
CAM1994,Campaign Tough,CUST03406,Social Media,Ignored,Not Converted
CAM1995,Campaign Perform,CUST07806,Push Notification,Opened,Converted
CAM1996,Campaign Top,CUST04767,SMS,Ignored,Not Converted
CAM1997,Campaign Second,CUST03955,Social Media,Ignored,Not Converted
CAM1998,Campaign Candidate,CUST01605,Email,Ignored,Converted
CAM1999,Campaign Everything,CUST08168,Email,Clicked,Converted
